OBJECTID,INCNUM,YMD_TM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,STREET_N,STREET,STREET_T,STREET_G,CITY,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_SEX,CIT_AGE,CIT_COND_TYPE,OFF_NUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE,STATE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,"""INDOT"""
58135,21879,2017-07-16T02:35:00Z,2017-07-16,02:35:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHADELAND,AVENUE,N,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,YES,DEALING SCHEDULE/CONTROLLED SUBSTANCE,UNREPORTED,NO,NO,NO,NO,13094,WHITE,MALE,26,NO INJURIES NOTED OR VISIBLE,28,WHITE,MALE,50,16,UNREPORTED,IN,Sun,2,3,2017,INDOT
58138,32551,2018-12-07T00:10:00Z,2018-12-07,00:10:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,BATTERY M,UNREPORTED,YES,YES,YES,NO,19081,BLACK,MALE,26,LACERATION,2722,WHITE,MALE,40,11,MINOR SCRAPES,IN,Fri,0,4,2018,INDOT
58156,40497,2019-09-06T22:14:00Z,2019-09-06,22:14:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,OHIO,STREET,E,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,NO,NO,19138,BLACK,MALE,999999,NO INJURIES NOTED OR VISIBLE,1809,WHITE,MALE,36,13,NO INJURIES NOTED OR VISIBLE,IN,Fri,22,3,2019,INDOT
58170,22246,2017-08-04T02:47:00Z,2017-08-04,02:47:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,NA,S,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,UNREPORTED,UNREPORTED,YES,NO,NO,NO,13176,WHITE,MALE,34,MINOR SCRAPES,3012,WHITE,MALE,32,7,UNREPORTED,IN,Fri,2,3,2017,INDOT
58174,22351,2017-08-12T00:15:00Z,2017-08-12,00:15:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,96TH,STREET,E,INDIANAPOLIS,LESS LETHAL-CS/OC,COMBATIVE SUSPECT,ARREST,YES,THEFT/RECEIVING STOLEN PROPERTY,UNREPORTED,NO,NO,NO,NO,13259,BLACK,FEMALE,25,NO INJURIES NOTED OR VISIBLE,890,WHITE,MALE,41,17,NO INJURIES NOTED OR VISIBLE,IN,Sat,0,3,2017,INDOT
58179,32663,2018-12-15T14:20:00Z,2018-12-15,14:20:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,PRAIRIE DEPOT,NA, ,INDIANAPOLIS,PHYSICAL,ASSAULTING CITIZEN(S),ARREST,YES,BATTERY F,UNREPORTED,NO,YES,NO,NO,19154,BI-RACIAL,MALE,22,NO INJURIES NOTED OR VISIBLE,3578,WHITE,MALE,24,1,NO INJURIES NOTED OR VISIBLE,IN,Sat,14,4,2018,INDOT
58194,39730,2019-08-14T22:00:00Z,2019-08-14,22:00:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,W,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,19197,WHITE,MALE,40,MINOR SCRAPES,3373,WHITE,MALE,30,4,NO INJURIES NOTED OR VISIBLE,IN,Wed,22,3,2019,INDOT
58205,23311,2017-10-03T16:54:00Z,2017-10-03,16:54:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,10TH,STREET,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,INVESTIGATION,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,13862,BI-RACIAL,MALE,12,NO INJURIES NOTED OR VISIBLE,3316,WHITE,MALE,28,2,UNREPORTED,IN,Tue,16,4,2017,INDOT
58206,23329,2017-10-03T23:07:00Z,2017-10-03,23:07:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,HOYT,AVENUE, ,INDIANAPOLIS,CANINE BITE,FLEEING,REQUEST FOR PSD,YES,POSSESSION OF CONTROLLED SUBSTANCE F,UNREPORTED,YES,YES,NO,NO,13876,WHITE,MALE,39,CANINE BITE,2623,WHITE,MALE,51,17,UNREPORTED,IN,Tue,23,4,2017,INDOT
58209,23363,2017-10-06T23:55:00Z,2017-10-06,23:55:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,DORNOCK,WAY, ,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,DISORDERLY CONDUCT,UNREPORTED,NO,YES,NO,NO,13894,WHITE,MALE,30,NO INJURIES NOTED OR VISIBLE,3467,WHITE,MALE,28,1,NO INJURIES NOTED OR VISIBLE,IN,Fri,23,4,2017,INDOT
58217,32744,2018-12-20T03:00:00Z,2018-12-20,03:00:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LAMBERT,STREET, ,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,TRAFFIC STOP,YES,DISORDERLY CONDUCT,UNREPORTED,YES,NO,NO,NO,19206,WHITE,MALE,22,MINOR BLEEDING,3237,WHITE,MALE,36,4,UNREPORTED,IN,Thu,3,4,2018,INDOT
58218,32855,2018-11-27T15:38:00Z,2018-11-27,15:38:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,NORTHDALE LAKE,DRIVE, ,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),ARREST,YES,WARRANT ARREST,UNREPORTED,NO,NO,YES,YES,19288,WHITE,MALE,63,UNREPORTED,3443,WHITE,MALE,30,3,SWELLING,IN,Tue,15,4,2018,INDOT
58227,22612,2017-08-27T00:25:00Z,2017-08-27,00:25:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TRAFFIC,VOLUNTEER SERVICES SECTION,UNREPORTED,NOT IN COMPLIANCE,4545,PENNSYLVANIA,AVENUE,N,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,13444,WHITE,MALE,31,NO INJURIES NOTED OR VISIBLE,1333,WHITE,MALE,49,20,UNREPORTED,IN,Sun,0,3,2017,INDOT
58231,22646,2017-07-23T22:48:00Z,2017-07-23,22:48:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,RILEY,AVENUE,N,INDIANAPOLIS,CANINE BITE,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,YES,NO,NO,13460,BLACK,MALE,15,CANINE BITE,2153,WHITE,MALE,58,20,UNREPORTED,IN,Sun,22,3,2017,INDOT
58232,22752,2017-08-29T10:14:00Z,2017-08-29,10:14:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,IN COMPLIANCE,4545,GRANT,AVENUE,N,INDIANAPOLIS,Taser,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,13475,WHITE,MALE,26,NO INJURIES NOTED OR VISIBLE,2728,WHITE,FEMALE,33,10,NO INJURIES NOTED OR VISIBLE,IN,Tue,10,3,2017,INDOT
58236,33029,2019-01-03T14:51:00Z,2019-01-03,14:51:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,LAFAYETTE,ROAD,N,INDIANAPOLIS,UNREPORTED,RESISTING ARREST,TRAFFIC STOP,YES,POSSESSION OF FIREARM,UNREPORTED,NO,YES,YES,NO,19422,HISPANIC,MALE,26,COMPLAINT OF PAIN,3419,BLACK,MALE,29,3,NO INJURIES NOTED OR VISIBLE,IN,Thu,14,1,2019,INDOT
58248,22980,2017-09-15T17:54:00Z,2017-09-15,17:54:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,E,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),ASSISTING A CITIZEN,NO,IMMEDIATE DETENTION,UNREPORTED,YES,YES,NO,NO,13660,WHITE,FEMALE,42,MINOR SCRAPES,3316,WHITE,MALE,28,2,NO INJURIES NOTED OR VISIBLE,IN,Fri,17,3,2017,INDOT
58249,23006,2017-09-17T00:47:00Z,2017-09-17,00:47:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,WASHINGTON,STREET,W,INDIANAPOLIS,CANINE BITE,FLEEING,REQUEST FOR PSD,YES,BURGLARY,UNREPORTED,YES,YES,NO,NO,13679,BLACK,MALE,16,CANINE BITE,2623,WHITE,MALE,51,16,UNREPORTED,IN,Sun,0,3,2017,INDOT
58261,23170,2017-09-26T16:58:00Z,2017-09-26,16:58:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,46TH,STREET,E,INDIANAPOLIS,LESS LETHAL-CS/OC,COMBATIVE SUSPECT,ARREST,YES,DOMESTIC BATTERY F,UNREPORTED,NO,YES,NO,NO,13711,WHITE,MALE,25,UNREPORTED,3283,WHITE,MALE,26,2,UNREPORTED,IN,Tue,16,3,2017,INDOT
58273,23112,2017-09-23T07:45:00Z,2017-09-23,07:45:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,WEBB,STREET, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY F,UNREPORTED,NO,NO,NO,NO,13744,UNKNOWN,MALE,21,UNREPORTED,2361,WHITE,MALE,42,14,UNREPORTED,IN,Sat,7,3,2017,INDOT
58277,23251,2017-09-23T03:54:00Z,2017-09-23,03:54:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,W,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,BATTERY F,UNREPORTED,NO,NO,NO,NO,13826,BLACK,MALE,32,NO INJURIES NOTED OR VISIBLE,3416,WHITE,MALE,36,1,NO INJURIES NOTED OR VISIBLE,IN,Sat,3,3,2017,INDOT
58281,39953,2019-08-21T14:20:00Z,2019-08-21,14:20:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,18TH RECRUIT CLASS,IN COMPLIANCE,4545,DELAWARE,STREET,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,INVESTIGATION,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,YES,NO,13896,BLACK,MALE,23,MINOR SCRAPES,3848,WHITE,FEMALE,24,0,MINOR BLEEDING,IN,Wed,14,3,2019,INDOT
58287,23406,2017-10-06T21:09:00Z,2017-10-06,21:09:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4320,Layfayette,RD,,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,DRIVING WHILE SUSPENDED,UNREPORTED,NO,NO,NO,NO,13927,HISPANIC,MALE,42,NO INJURIES NOTED OR VISIBLE,3289,WHITE,MALE,29,2,NO INJURIES NOTED OR VISIBLE,IN,Fri,21,4,2017,INDOT
58293,23425,2017-10-10T14:47:00Z,2017-10-10,14:47:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT 2ND RC,IN COMPLIANCE,4545,MICHIGAN,STREET,E,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,TRAFFIC STOP,YES,POSSESSION OF CONTROLLED SUBSTANCE,UNREPORTED,YES,NO,YES,NO,13943,BLACK,MALE,31,MINOR SCRAPES,885,WHITE,MALE,50,21,UNREPORTED,IN,Tue,14,4,2017,INDOT
58300,33085,2019-01-08T06:36:00Z,2019-01-08,06:36:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,MARYLAND,STREET,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,19454,BLACK,MALE,30,NO INJURIES NOTED OR VISIBLE,1051,WHITE,MALE,54,28,NO INJURIES NOTED OR VISIBLE,IN,Tue,6,1,2019,INDOT
58306,33304,2019-01-15T07:00:00Z,2019-01-15,07:00:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,17TH RECRUIT CLASS,IN COMPLIANCE,4545,EMERSON,AVENUE,N,INDIANAPOLIS,UNREPORTED,FLEEING,ARREST,YES,INTIMIDATION,UNREPORTED,NO,NO,NO,NO,19556,BLACK,FEMALE,15,COMPLAINT OF PAIN,3782,WHITE,MALE,25,0,UNREPORTED,IN,Tue,7,1,2019,INDOT
58309,33041,2019-01-05T23:45:00Z,2019-01-05,23:45:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SOUTHERN PLAZA,DRIVE,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,YES,NO,NO,19429,WHITE,MALE,17,NO INJURIES NOTED OR VISIBLE,2542,WHITE,MALE,38,11,NO INJURIES NOTED OR VISIBLE,IN,Sat,23,1,2019,INDOT
58313,33141,2019-01-10T00:38:00Z,2019-01-10,00:38:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,NUTHATCHER,DRIVE, ,INDIANAPOLIS,CANINE BITE,FLEEING,ARREST,YES,ROBBERY,UNREPORTED,YES,YES,YES,YES,19479,BLACK,MALE,19,CANINE BITE,1566,WHITE,MALE,54,31,UNREPORTED,IN,Thu,0,1,2019,INDOT
58316,33165,2019-01-09T14:50:00Z,2019-01-09,14:50:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ARLINGTON,AVENUE,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,NO,UNREPORTED,UNREPORTED,NO,NO,YES,NO,19488,WHITE,MALE,999999,MINOR BLEEDING,3628,WHITE,MALE,33,1,NO INJURIES NOTED OR VISIBLE,IN,Wed,14,1,2019,INDOT
58318,33256,2019-01-13T03:10:00Z,2019-01-13,03:10:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,34TH,STREET,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY M,UNREPORTED,YES,NO,YES,NO,19529,HISPANIC,MALE,28,MINOR BLEEDING,3521,HISPANIC,MALE,25,2,NO INJURIES NOTED OR VISIBLE,IN,Sun,3,1,2019,INDOT
58320,33424,2019-01-21T20:33:00Z,2019-01-21,20:33:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,19613,HISPANIC,MALE,29,COMPLAINT OF PAIN,3511,WHITE,MALE,32,2,NO INJURIES NOTED OR VISIBLE,IN,Mon,20,1,2019,INDOT
58350,32944,2019-01-01T17:50:00Z,2019-01-01,17:50:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,KEYSTONE,AVENUE,N,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,CALL FOR SERVICE,YES,OWI M,UNREPORTED,YES,YES,NO,NO,19356,WHITE,MALE,27,LACERATION,3429,WHITE,MALE,25,3,NO INJURIES NOTED OR VISIBLE,IN,Tue,17,1,2019,INDOT
58365,33629,2019-01-30T11:00:00Z,2019-01-30,11:00:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,17TH RECRUIT CLASS,IN COMPLIANCE,4545,HOVEY,STREET,N,INDIANAPOLIS,HANDCUFFING,COMBATIVE SUSPECT,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,19690,BLACK,FEMALE,17,UNREPORTED,3762,WHITE,MALE,22,0,UNREPORTED,IN,Wed,11,1,2019,INDOT
58373,32988,2019-01-03T17:11:00Z,2019-01-03,17:11:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MICHIGAN,ROAD,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,INVESTIGATION,YES,POSSESSION OF FIREARM,UNREPORTED,NO,NO,NO,NO,19388,BLACK,MALE,20,NO INJURIES NOTED OR VISIBLE,3618,WHITE,MALE,28,1,NO INJURIES NOTED OR VISIBLE,IN,Thu,17,1,2019,INDOT
58378,33700,2019-01-31T00:50:00Z,2019-01-31,00:50:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE,IN COMPLIANCE,4545,DREXEL,AVENUE,S,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,REQUEST FOR PSD,YES,BURGLARY,UNREPORTED,YES,YES,NO,NO,19706,WHITE,MALE,30,CANINE BITE,2153,WHITE,MALE,59,22,UNREPORTED,IN,Thu,0,1,2019,INDOT
58380,33722,2019-02-03T02:40:00Z,2019-02-03,02:40:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,17TH RECRUIT CLASS,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,INVESTIGATION,YES,PUBLIC INTOXICATION,UNREPORTED,NO,YES,NO,NO,19715,WHITE,MALE,36,NO INJURIES NOTED OR VISIBLE,3750,HISPANIC,FEMALE,27,0,NO INJURIES NOTED OR VISIBLE,IN,Sun,2,1,2019,INDOT
58395,33313,2019-01-16T16:58:00Z,2019-01-16,16:58:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,NEIGHBORHOOD IMPACT,FLEX TEAM,IN COMPLIANCE,4545,WASHINGTON,STREET,W,INDIANAPOLIS,HANDCUFFING,COMBATIVE SUSPECT,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,19563,BLACK,MALE,19,NO INJURIES NOTED OR VISIBLE,3745,BLACK,FEMALE,31,0,NO INJURIES NOTED OR VISIBLE,IN,Wed,16,1,2019,INDOT
58400,32929,2018-12-31T23:00:00Z,2018-12-31,23:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,NA,S,INDIANAPOLIS,HANDCUFFING,COMBATIVE SUSPECT,ARREST,YES,PUBLIC INTOXICATION,UNREPORTED,NO,NO,NO,NO,19413,WHITE,MALE,23,MINOR SCRAPES,3558,WHITE,MALE,23,2,NO INJURIES NOTED OR VISIBLE,IN,Mon,23,4,2018,INDOT
58406,33046,2019-01-06T04:06:00Z,2019-01-06,04:06:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MAGENTA,LANE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,OWI M,UNREPORTED,NO,YES,NO,NO,19431,HISPANIC,MALE,23,NO INJURIES NOTED OR VISIBLE,3356,WHITE,MALE,38,3,NO INJURIES NOTED OR VISIBLE,IN,Sun,4,1,2019,INDOT
58408,33377,2019-01-18T02:12:00Z,2019-01-18,02:12:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,16TH RECRUIT CLASS,IN COMPLIANCE,4545,EAST,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,YES,NO,19588,WHITE,MALE,27,NO INJURIES NOTED OR VISIBLE,3235,WHITE,MALE,31,4,NO INJURIES NOTED OR VISIBLE,IN,Fri,2,1,2019,INDOT
58413,33522,2019-01-26T18:00:00Z,2019-01-26,18:00:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WELCH,DRIVE, ,INDIANAPOLIS,HANDCUFFING,ASSAULTING CITIZEN(S),INVESTIGATION,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,YES,NO,NO,19654,HISPANIC,MALE,25,NO INJURIES NOTED OR VISIBLE,3071,WHITE,MALE,39,7,NO INJURIES NOTED OR VISIBLE,IN,Sat,18,1,2019,INDOT
58421,33194,2019-01-11T01:25:00Z,2019-01-11,01:25:00:000,CRIMINAL INVESTIGATION DIVISION,ROBBERY,ROBBERY,ROBBERY UNIT (LATE),IN COMPLIANCE,4545,VERMONT,STREET,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ASSISTING A CITIZEN,YES,DISORDERLY CONDUCT,UNREPORTED,NO,NO,NO,NO,19499,BLACK,MALE,26,NO INJURIES NOTED OR VISIBLE,1546,WHITE,MALE,36,12,NO INJURIES NOTED OR VISIBLE,IN,Fri,1,1,2019,INDOT
58423,33212,2019-01-13T00:30:00Z,2019-01-13,00:30:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,GALE,STREET,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,19513,BLACK,MALE,54,NO INJURIES NOTED OR VISIBLE,3679,WHITE,MALE,22,1,NO INJURIES NOTED OR VISIBLE,IN,Sun,0,1,2019,INDOT
58448,33447,2019-01-19T23:58:00Z,2019-01-19,23:58:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BLACK ANTLER,COURT, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,INVESTIGATION,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,YES,NO,19622,WHITE,MALE,35,MINOR SCRAPES,3212,BLACK,MALE,32,4,LACERATION,IN,Sat,23,1,2019,INDOT
58460,33513,2019-01-26T03:15:00Z,2019-01-26,03:15:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ANDREW J BROWN,AVENUE,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,INVESTIGATION,YES,UNREPORTED,UNREPORTED,YES,YES,NO,NO,19649,BLACK,MALE,47,COMPLAINT OF PAIN,3473,WHITE,MALE,27,3,UNREPORTED,IN,Sat,3,1,2019,INDOT
58462,33711,2019-02-02T01:02:00Z,2019-02-02,01:02:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BROAD RIPPLE,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY F,UNREPORTED,NO,NO,YES,NO,19713,WHITE,MALE,23,NO INJURIES NOTED OR VISIBLE,2877,WHITE,MALE,37,9,NO INJURIES NOTED OR VISIBLE,IN,Sat,1,1,2019,INDOT
58477,33820,2019-01-26T18:11:00Z,2019-01-26,18:11:00:000,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,17TH RECRUIT CLASS,IN COMPLIANCE,4545,MARKET,STREET,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,19749,BLACK,MALE,50,NO INJURIES NOTED OR VISIBLE,2958,WHITE,FEMALE,40,9,COMPLAINT OF PAIN,IN,Sat,18,1,2019,INDOT
58481,33834,2019-02-05T13:37:00Z,2019-02-05,13:37:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DETECTIVE SECTION,DT DETECTIVE DAY SHIFT,IN COMPLIANCE,4545,ILLINOIS,STREET,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,NO,YES,NO,19756,BLACK,MALE,40,MINOR SCRAPES,1612,WHITE,MALE,49,27,LACERATION,IN,Tue,13,1,2019,INDOT
58493,39483,2019-02-06T20:23:00Z,2019-02-06,20:23:00:000,ADMINISTRATION DIVISION,ADMINISTRATION,CRIME STOPPERS SECTION,CRIME STOPPERS UNIT,IN COMPLIANCE,4545,42ND,STREET,E,INDIANAPOLIS,HANDCUFFING,ASSAULTING OFFICER(S),CALL FOR SERVICE,NO,UNREPORTED,UNREPORTED,YES,YES,YES,NO,19788,BLACK,FEMALE,44,DEATH,3233,BLACK,MALE,28,5,COMPLAINT OF PAIN,IN,Wed,20,1,2019,INDOT
58499,33948,2019-02-08T23:31:00Z,2019-02-08,23:31:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MORRIS,STREET,W,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,19799,WHITE,MALE,19,MINOR SCRAPES,3414,WHITE,MALE,26,3,NO INJURIES NOTED OR VISIBLE,IN,Fri,23,1,2019,INDOT
